map,slip,gamma,candidate_kind,candidate_top_fraction,residual_kind,residual_top_fraction,soft_kind,soft_top_fraction,local_horizon,hidden_threshold,soft_threshold,residual_threshold,residual_reward_weight,residual_hit_weight,soft_cost_weight,n_states,n_boundary,n_candidate_boundary,n_pair_options,n_edges_valid,invalid_hidden_count,hidden_mass_total,hidden_mass_max,soft_cost_all_total,soft_cost_valid_total,soft_cost_max,soft_over_threshold_count,model_residual_valid_total,model_residual_max,residual_hidden_mass_max,residual_over_threshold_count,feasible,start_value_smdp,start_value_primitive,start_gap,value_gap_max,start_best_option,policy_tv_total,policy_regions_total,policy_tv_mean,policy_regions_mean,target_policy_tv_total,target_policy_regions_total,target_policy_tv_mean,target_policy_regions_mean,hard_split_candidate_state,hard_split_candidate_coord,hard_split_candidate_score,residual_split_candidate_state,residual_split_candidate_coord,residual_split_candidate_score,soft_split_candidate_state,soft_split_candidate_coord,soft_split_candidate_score,description_length_proxy,step,split_candidate_state,split_candidate_score,split_candidate_source,split_candidate_coord,stop_reason
maze,0.0,0.97,articulation_only,0.15,turn_articulation,0.15,combined,0.15,999.0,1e-06,1e-06,1.1,0.05,0.0,1.0,81,2,2,2,2,0,0.0,0.0,6.375771414961022,6.375771414961022,4.309620929135694,2,2.690963117499872,1.3454815587499362,1.0,2,True,-22.199077937496824,-22.199077937496824,0.0,0.0,fb_000_to_001,134.0,65.0,67.0,32.5,134.0,65.0,67.0,32.5,,,0.0,23,"(3, 1)",1.3454815587499362,63,"(6, 19)",0.97,73.4667345324609,0,23,1.3454815587499362,model_residual,"(3, 1)",continue
maze,0.0,0.97,articulation_only,0.15,turn_articulation,0.15,combined,0.15,999.0,1e-06,1e-06,1.1,0.05,0.0,1.0,81,3,3,6,6,0,0.0,0.0,11.530473206970402,11.530473206970402,5.024922332223774,3,3.9157913426960222,1.345481558749936,1.0,3,True,-22.199077937496824,-22.199077937496824,0.0,3.552713678800501e-15,fb_000_to_001,404.0,196.0,67.33333333333333,32.666666666666664,202.0,98.0,67.33333333333333,32.666666666666664,,,0.0,57,"(5, 19)",1.345481558749936,63,"(6, 19)",0.97,116.14626454966643,1,57,1.345481558749936,model_residual,"(5, 19)",continue
maze,0.0,0.97,articulation_only,0.15,turn_articulation,0.15,combined,0.15,999.0,1e-06,1e-06,1.1,0.05,0.0,1.0,81,4,4,12,12,0,0.0,0.0,14.713317391228502,14.713317391228502,5.024922332223774,8,5.140619567892172,1.3314942169730433,1.0,4,True,-22.199077937496824,-22.199077937496824,0.0,0.0,fb_000_to_001,804.0,390.0,67.0,32.5,268.0,130.0,67.0,32.5,,,0.0,25,"(3, 3)",1.3314942169730433,63,"(6, 19)",3.88,158.05393695912068,2,25,1.3314942169730433,model_residual,"(3, 3)",continue
maze,0.0,0.97,articulation_only,0.15,turn_articulation,0.15,combined,0.15,999.0,1e-06,1e-06,1.1,0.05,0.0,1.0,81,5,5,20,20,0,0.0,0.0,23.18003205568369,23.18003205568369,5.024922332223774,11,7.651465681833399,1.3314942169730428,1.0,6,True,-22.199077937496824,-22.199077937496824,0.0,3.552713678800501e-15,fb_000_to_001,1336.0,648.0,66.8,32.4,334.0,162.0,66.8,32.4,,,0.0,44,"(5, 3)",2.6332565989436567,63,"(6, 19)",4.85,208.6314977375171,3,44,2.6332565989436567,model_residual,"(5, 3)",continue
maze,0.0,0.97,articulation_only,0.15,turn_articulation,0.15,combined,0.15,999.0,1e-06,1e-06,1.1,0.05,0.0,1.0,81,6,6,30,30,0,0.0,0.0,29.468144298227884,29.468144298227884,5.024922332223774,13,8.796416938802224,1.3314942169730428,1.0,7,True,-22.199077937496824,-22.199077937496824,0.0,3.552713678800501e-15,fb_000_to_001,2010.0,975.0,67.0,32.5,402.0,195.0,67.0,32.5,,,0.0,76,"(7, 15)",3.6244499129136836,63,"(6, 19)",5.819999999999999,258.6645612370301,4,76,3.6244499129136836,model_residual,"(7, 15)",continue
maze,0.0,0.97,articulation_only,0.15,turn_articulation,0.15,combined,0.15,999.0,1e-06,1e-06,1.1,0.05,0.0,1.0,81,7,7,42,42,0,0.0,0.0,35.99145479219969,35.99145479219969,2.7414070257,22,11.43363761816129,1.3314942169730428,1.0,9,True,-22.199077937496824,-22.199077937496824,0.0,3.552713678800501e-15,fb_000_to_001,2820.0,1368.0,67.14285714285714,32.57142857142857,470.0,228.0,67.14285714285714,32.57142857142857,,,0.0,54,"(5, 15)",5.06475876240869,63,"(6, 19)",6.789999999999999,312.525092410361,5,54,5.06475876240869,model_residual,"(5, 15)",continue
maze,0.0,0.97,articulation_only,0.15,turn_articulation,0.15,combined,0.15,999.0,1e-06,1e-06,1.1,0.05,0.0,1.0,81,8,8,56,56,0,0.0,0.0,37.42541044749379,37.42541044749379,2.7414070257,25,12.177370000416888,1.3314942169730428,1.0,10,True,-22.19907793749682,-22.199077937496824,3.552713678800501e-15,3.552713678800501e-15,fb_000_to_001,3752.0,1820.0,67.0,32.5,536.0,260.0,67.0,32.5,,,0.0,42,"(5, 1)",4.988887408235402,63,"(6, 19)",7.759999999999999,360.6027804479107,6,42,4.988887408235402,model_residual,"(5, 1)",continue
maze,0.0,0.97,articulation_only,0.15,turn_articulation,0.15,combined,0.15,999.0,1e-06,1e-06,1.1,0.05,0.0,1.0,81,9,9,72,72,0,0.0,0.0,41.99555149889378,41.99555149889378,2.7414070257,28,13.150479950387425,1.3314942169730428,1.0,11,True,-22.199077937496824,-22.199077937496824,0.0,3.552713678800501e-15,fb_000_to_001,4816.0,2336.0,66.88888888888889,32.44444444444444,602.0,292.0,66.88888888888889,32.44444444444444,,,0.0,75,"(7, 13)",5.671919759134077,63,"(6, 19)",8.729999999999999,414.1460314492812,7,75,5.671919759134077,model_residual,"(7, 13)",continue
maze,0.0,0.97,articulation_only,0.15,turn_articulation,0.15,combined,0.15,999.0,1e-06,1e-06,1.1,0.05,0.0,1.0,81,10,10,90,90,0,0.0,0.0,46.56569255029378,46.56569255029378,2.7414070257,31,13.499568074734142,1.3314942169730428,1.0,7,True,-22.199077937496824,-22.199077937496824,0.0,3.552713678800501e-15,fb_000_to_001,6048.0,2934.0,67.2,32.6,672.0,326.0,67.2,32.6,,,0.0,64,"(7, 1)",5.914329124856529,63,"(6, 19)",9.7,470.9652606250279,8,64,5.914329124856529,model_residual,"(7, 1)",continue
maze,0.0,0.97,articulation_only,0.15,turn_articulation,0.15,combined,0.15,999.0,1e-06,1e-06,1.1,0.05,0.0,1.0,81,11,11,110,110,0,0.0,0.0,51.13583360169378,51.13583360169378,2.7414070257,34,13.77294312450972,1.3314942169730428,1.0,2,True,-22.19907793749682,-22.199077937496824,3.552713678800501e-15,3.552713678800501e-15,fb_000_to_001,7400.0,3590.0,67.27272727272727,32.63636363636363,740.0,359.0,67.27272727272727,32.63636363636363,,,0.0,55,"(5, 17)",1.3314942169730428,63,"(6, 19)",10.67,528.9087767262035,9,55,1.3314942169730428,model_residual,"(5, 17)",continue
maze,0.0,0.97,articulation_only,0.15,turn_articulation,0.15,combined,0.15,999.0,1e-06,1e-06,1.1,0.05,0.0,1.0,81,12,12,132,132,0,0.0,0.0,64.48177041970843,64.48177041970843,2.7414070257,50,18.666403118947652,1.3166282994718281,1.0,5,True,-22.19907793749682,-22.199077937496824,3.552713678800501e-15,3.552713678800501e-15,fb_000_to_001,8888.0,4312.0,67.33333333333333,32.666666666666664,808.0,392.0,67.33333333333333,32.666666666666664,,,0.0,35,"(3, 17)",3.949884898415484,63,"(6, 19)",11.64,602.3481735386562,10,35,3.949884898415484,model_residual,"(3, 17)",continue
maze,0.0,0.97,articulation_only,0.15,turn_articulation,0.15,combined,0.15,999.0,1e-06,1e-06,1.1,0.05,0.0,1.0,81,13,13,156,156,0,0.0,0.0,77.85981987379999,77.85981987379999,2.7414070257,62,20.86154027844075,1.3008286209712276,1.0,6,True,-22.19907793749682,-22.199077937496824,3.552713678800501e-15,3.552713678800501e-15,fb_000_to_001,10488.0,5088.0,67.23076923076923,32.61538461538461,874.0,424.0,67.23076923076923,32.61538461538461,,,0.0,37,"(3, 19)",3.902485862913683,63,"(6, 19)",12.610000000000001,674.3213601522408,11,37,3.902485862913683,model_residual,"(3, 19)",continue
maze,0.0,0.97,articulation_only,0.15,turn_articulation,0.15,combined,0.15,999.0,1e-06,1e-06,1.1,0.05,0.0,1.0,81,14,14,182,182,0,0.0,0.0,84.1979799252,84.1979799252,2.7414070257,67,25.586204252626512,1.284036529887584,1.0,9,True,-22.19907793749682,-22.199077937496824,3.552713678800501e-15,3.552713678800501e-15,fb_000_to_001,12246.0,5941.0,67.28571428571429,32.642857142857146,942.0,457.0,67.28571428571429,32.642857142857146,,,0.0,16,"(1, 19)",6.42018264943792,63,"(6, 19)",13.580000000000002,744.7841841778265,12,16,6.42018264943792,model_residual,"(1, 19)",continue
maze,0.0,0.97,articulation_only,0.15,turn_articulation,0.15,combined,0.15,999.0,1e-06,1e-06,1.1,0.05,0.0,1.0,81,15,15,210,210,0,0.0,0.0,90.53613997659998,90.53613997659998,2.7414070257,72,26.135700489659982,1.1735110406021723,1.0,10,True,-22.19907793749682,-22.199077937496824,3.552713678800501e-15,3.552713678800501e-15,fb_000_to_002,14112.0,6846.0,67.2,32.6,1008.0,489.0,67.2,32.6,,,0.0,12,"(1, 15)",5.867555203010861,63,"(6, 19)",14.550000000000002,812.27184046626,13,12,5.867555203010861,model_residual,"(1, 15)",continue
maze,0.0,0.97,articulation_only,0.15,turn_articulation,0.15,combined,0.15,999.0,1e-06,1e-06,1.1,0.05,0.0,1.0,81,16,16,240,240,0,0.0,0.0,96.87430002799998,96.87430002799998,2.7414070257,77,28.569269405560046,1.2270626018268151,1.0,12,True,-22.19907793749682,-22.199077937496824,3.552713678800501e-15,3.552713678800501e-15,fb_000_to_003,16110.0,7815.0,67.125,32.5625,1074.0,521.0,67.125,32.5625,,,0.0,34,"(3, 15)",7.362375610960891,63,"(6, 19)",15.520000000000003,883.74356943356,14,34,7.362375610960891,model_residual,"(3, 15)",continue
maze,0.0,0.97,articulation_only,0.15,turn_articulation,0.15,combined,0.15,999.0,1e-06,1e-06,1.1,0.05,0.0,1.0,81,17,17,272,272,0,0.0,0.0,103.21246007939997,103.21246007939997,2.7414070257,82,29.425121894939775,1.2056371047155015,1.0,13,True,-22.19907793749682,-22.199077937496824,3.552713678800501e-15,3.552713678800501e-15,fb_000_to_003,18272.0,8864.0,67.17647058823529,32.588235294117645,1142.0,554.0,67.17647058823529,32.588235294117645,,,0.0,4,"(1, 5)",7.790709183008511,63,"(6, 19)",16.490000000000002,956.6375819743398,15,4,7.790709183008511,model_residual,"(1, 5)",continue
maze,0.0,0.97,articulation_only,0.15,turn_articulation,0.15,combined,0.15,999.0,1e-06,1e-06,1.1,0.05,0.0,1.0,81,18,18,306,306,0,0.0,0.0,106.81260113079998,106.81260113079998,2.7414070257,86,33.918002019276145,1.158664231024876,1.0,16,True,-22.19907793749682,-22.199077937496824,3.552713678800501e-15,3.552713678800501e-15,fb_000_to_004,20536.0,9962.0,67.11111111111111,32.55555555555556,1208.0,586.0,67.11111111111111,32.55555555555556,,,0.0,26,"(3, 5)",10.427978079223882,63,"(6, 19)",17.46,1031.6306031500762,16,26,10.427978079223882,model_residual,"(3, 5)",continue
maze,0.0,0.97,articulation_only,0.15,turn_articulation,0.15,combined,0.15,999.0,1e-06,1e-06,1.1,0.05,0.0,1.0,81,19,19,342,342,0,0.0,0.0,113.15076118219999,113.15076118219999,2.7414070257,91,35.61818075089779,1.132942481692928,1.0,17,True,-22.19907793749682,-22.199077937496824,3.552713678800501e-15,3.552713678800501e-15,fb_000_to_004,22968.0,11142.0,67.15789473684211,32.578947368421055,1276.0,619.0,67.15789473684211,32.578947368421055,,,0.0,28,"(3, 7)",10.196482335236354,63,"(6, 19)",18.43,1109.568941933098,17,28,10.196482335236354,model_residual,"(3, 7)",continue
maze,0.0,0.97,articulation_only,0.15,turn_articulation,0.15,combined,0.15,999.0,1e-06,1e-06,1.1,0.05,0.0,1.0,81,20,20,380,380,0,0.0,0.0,119.48892123359998,119.48892123359998,2.7414070257,96,38.34343956208234,1.1056050926697079,1.0,19,True,-22.19907793749682,-22.199077937496824,3.552713678800501e-15,3.552713678800501e-15,fb_000_to_004,25536.0,12388.0,67.2,32.6,1344.0,652.0,67.2,32.6,,,0.0,5,"(1, 7)",11.056050926697077,63,"(6, 19)",19.4,1190.6323607956822,18,5,11.056050926697077,model_residual,"(1, 7)",continue
maze,0.0,0.97,articulation_only,0.15,turn_articulation,0.15,combined,0.15,999.0,1e-06,1e-06,1.1,0.05,0.0,1.0,81,21,21,420,420,0,0.0,0.0,125.82708128499998,125.82708128499998,2.7414070257,101,37.069154524908846,1.0765505820700478,1.0,0,True,-22.19907793749682,-22.199077937496824,3.552713678800501e-15,3.552713678800501e-15,fb_000_to_001,28160.0,13660.0,67.04761904761905,32.523809523809526,1408.0,683.0,67.04761904761905,32.523809523809526,,,0.0,,,0.0,63,"(6, 19)",20.369999999999997,1267.9962358099087,19,,0.0,none,,hybrid_threshold
maze,0.05,0.97,articulation_only,0.15,turn_articulation,0.15,combined,0.15,999.0,1e-06,1e-06,1.1,0.05,0.0,1.0,81,2,2,2,2,0,0.0,0.0,6.304422223627169,6.304422223627169,3.334608285737951,2,2.6656279434214607,1.3328148050908424,0.9999999999999998,2,True,-23.006540118862866,-23.006540118833655,2.921041186709772e-11,2.921041186709772e-11,fb_000_to_001,125.4666666666667,65.0,62.73333333333335,32.5,125.4666666666667,65.0,62.73333333333335,32.5,,,0.0,57,"(5, 19)",1.309842188250752,63,"(6, 19)",1.017021309114977,71.66338350038197,0,57,1.309842188250752,model_residual,"(5, 19)",continue
maze,0.05,0.97,articulation_only,0.15,turn_articulation,0.15,combined,0.15,999.0,1e-06,1e-06,1.1,0.05,0.0,1.0,81,3,3,6,6,0,0.0,0.0,7.821078780419381,7.821078780419381,3.3228233321798095,6,4.226174693174264,1.3325849410068216,0.9999999999999998,3,True,-23.006540118862866,-23.006540118833655,2.921041186709772e-11,2.921041186709772e-11,fb_000_to_002,374.5333333333334,194.0,62.42222222222224,32.333333333333336,187.2666666666667,97.0,62.42222222222224,32.333333333333336,,,0.0,55,"(5, 17)",1.312310559548226,63,"(6, 19)",3.03376485147722,109.30058680692699,1,55,1.312310559548226,model_residual,"(5, 17)",continue
maze,0.05,0.97,articulation_only,0.15,turn_articulation,0.15,combined,0.15,999.0,1e-06,1e-06,1.1,0.05,0.0,1.0,81,4,4,12,12,0,0.0,0.0,11.3902015893601,11.3902015893601,3.3170269147453415,11,6.044009173998327,1.332341378513948,0.9999999999999998,4,True,-23.00654011886263,-23.006540118833655,2.8975932764296886e-11,2.8975932764296886e-11,fb_000_to_003,752.8000000000001,390.0,62.73333333333334,32.5,250.9333333333334,130.0,62.73333333333335,32.5,,,0.0,4,"(1, 5)",2.400487291471613,63,"(6, 19)",4.050218258207794,152.2208774300251,2,4,2.400487291471613,model_residual,"(1, 5)",continue
maze,0.05,0.97,articulation_only,0.15,turn_articulation,0.15,combined,0.15,999.0,1e-06,1e-06,1.1,0.05,0.0,1.0,81,5,5,20,20,0,0.0,0.0,13.412237953678844,13.412237953678844,3.3170269105660495,14,9.45290722564558,1.3128956034056294,0.9999999052963129,6,True,-23.006540118862862,-23.006540118833655,2.920685915341892e-11,2.920685915341892e-11,fb_000_to_004,1250.9333333333338,648.0,62.546666666666695,32.4,312.7333333333334,162.0,62.54666666666668,32.4,,,0.0,26,"(3, 5)",3.8052070690552524,63,"(6, 19)",5.066946215736377,196.4118118459911,3,26,3.8052070690552524,model_residual,"(3, 5)",continue
maze,0.05,0.97,articulation_only,0.15,turn_articulation,0.15,combined,0.15,999.0,1e-06,1e-06,1.1,0.05,0.0,1.0,81,6,6,30,30,0,0.0,0.0,15.434274325000818,15.434274325000818,3.31702691056605,17,11.78533850628012,1.3128956034056294,0.9996923076923078,7,True,-23.006540118862628,-23.006540118833655,2.8972380050618085e-11,2.8972380050618085e-11,fb_000_to_005,1882.0000000000007,975.0,62.733333333333356,32.5,376.4000000000001,195.0,62.73333333333335,32.5,,,0.0,35,"(3, 17)",3.7527974497222205,63,"(6, 19)",6.083674246181333,242.49961283128096,4,35,3.7527974497222205,model_residual,"(3, 17)",continue
maze,0.05,0.97,articulation_only,0.15,turn_articulation,0.15,combined,0.15,999.0,1e-06,1e-06,1.1,0.05,0.0,1.0,81,7,7,42,42,0,0.0,0.0,17.45577804216145,17.45577804216145,3.31702691056605,20,14.332914543520218,1.3128956034056294,0.9996923076923079,8,True,-23.006540118862628,-23.006540118833655,2.8972380050618085e-11,2.8972380050618085e-11,fb_000_to_006,2629.2000000000003,1362.0,62.60000000000001,32.42857142857143,438.2000000000001,227.0,62.600000000000016,32.42857142857143,,,0.0,28,"(3, 7)",4.931683735847367,63,"(6, 19)",7.100402276626614,290.0286925856817,5,28,4.931683735847367,model_residual,"(3, 7)",continue
maze,0.05,0.97,articulation_only,0.15,turn_articulation,0.15,combined,0.15,999.0,1e-06,1e-06,1.1,0.05,0.0,1.0,81,8,8,56,56,0,0.0,0.0,19.477809899464823,19.477809899464823,3.31702691056605,23,17.09255415063697,1.3128956034056294,0.9996923076923079,9,True,-23.00654011886286,-23.006540118833655,2.920330643974012e-11,2.920330643974012e-11,fb_000_to_007,3513.0666666666675,1820.0,62.73333333333335,32.5,501.8666666666668,260.0,62.73333333333335,32.5,,,0.0,37,"(3, 19)",4.854786465188866,63,"(6, 19)",8.11713030707189,340.7436973834351,6,37,4.854786465188866,model_residual,"(3, 19)",continue
maze,0.05,0.97,articulation_only,0.15,turn_articulation,0.15,combined,0.15,999.0,1e-06,1e-06,1.1,0.05,0.0,1.0,81,9,9,72,72,0,0.0,0.0,21.499841756768223,21.499841756768223,3.31702691056605,26,20.059882744420424,1.3128956034056296,0.9996923076923075,10,True,-23.006540118862855,-23.006540118833655,2.919975372606132e-11,2.919975372606132e-11,fb_000_to_008,4524.266666666667,2344.0,62.83703703703705,32.55555555555556,565.5333333333334,293.0,62.83703703703705,32.55555555555556,,,0.0,5,"(1, 7)",5.965889355663883,63,"(6, 19)",9.13385833751717,393.7663911678553,7,5,5.965889355663883,model_residual,"(1, 7)",continue
maze,0.05,0.97,articulation_only,0.15,turn_articulation,0.15,combined,0.15,999.0,1e-06,1e-06,1.1,0.05,0.0,1.0,81,10,10,90,90,0,0.0,0.0,23.52187361407159,23.52187361407159,3.3170269105660504,29,22.27763179561302,1.3128956034056294,0.9996923076923075,6,True,-23.006540118862826,-23.006540118833655,2.917133201663091e-11,2.917133201663091e-11,fb_000_to_009,5629.200000000001,2916.0,62.546666666666674,32.4,625.4666666666667,324.0,62.54666666666667,32.4,,,0.0,16,"(1, 19)",5.856387705080498,63,"(6, 19)",10.15058636796245,446.39283874301793,8,16,5.856387705080498,model_residual,"(1, 19)",continue
maze,0.05,0.97,articulation_only,0.15,turn_articulation,0.15,combined,0.15,999.0,1e-06,1e-06,1.1,0.05,0.0,1.0,81,11,11,110,110,0,0.0,0.0,25.543905471374963,25.543905471374963,3.31702691056605,32,24.964051292813743,1.3128956034056294,0.9996922130177601,1,True,-23.006540118862826,-23.006540118833655,2.917133201663091e-11,2.917133201663091e-11,fb_000_to_010,6872.666666666668,3560.0,62.47878787878789,32.36363636363637,687.2666666666668,356.0,62.47878787878789,32.36363636363637,,,0.0,23,"(3, 1)",1.2902663172265783,63,"(6, 19)",11.167314398407731,502.46129009752207,9,23,1.2902663172265783,model_residual,"(3, 1)",continue
maze,0.05,0.97,articulation_only,0.15,turn_articulation,0.15,combined,0.15,999.0,1e-06,1e-06,1.1,0.05,0.0,1.0,81,12,12,132,132,0,0.0,0.0,33.14670920510559,33.14670920510559,6.225683003690131,36,29.727938465972848,1.3127126609378328,0.9996923076923075,2,True,-23.00654011886262,-23.006540118833655,2.8965274623260484e-11,2.8965274623260484e-11,fb_000_to_011,8260.26666666667,4279.0,62.577777777777804,32.416666666666664,750.9333333333333,389.0,62.577777777777776,32.416666666666664,,,0.0,25,"(3, 3)",1.3123087493498518,63,"(6, 19)",12.167618524151147,569.1613143377451,10,25,1.3123087493498518,model_residual,"(3, 3)",continue
maze,0.05,0.97,articulation_only,0.15,turn_articulation,0.15,combined,0.15,999.0,1e-06,1e-06,1.1,0.05,0.0,1.0,81,13,13,156,156,0,0.0,0.0,48.21955937229769,48.21955937229769,6.225683003690131,40,37.07524275104788,1.2988294769207664,0.9996923076923075,5,True,-23.006540118862585,-23.006540118833655,2.892974748647248e-11,2.892974748647248e-11,fb_000_to_012,9752.800000000003,5052.0,62.517948717948734,32.38461538461539,812.7333333333332,421.0,62.51794871794871,32.38461538461539,,,0.0,44,"(5, 3)",3.86081675866411,63,"(6, 19)",13.184071930881721,647.1414687900123,11,44,3.86081675866411,model_residual,"(5, 3)",continue
