option,src_state,src_coord,target_state,target_coord,primitive_distance,within_horizon,edge_valid,visible_mass,hidden_mass,hidden_gamma_mass,hidden_argmax_state,hidden_argmax_coord,hidden_argmax_prob,soft_cost,soft_argmax_state,soft_argmax_coord,soft_argmax_score,model_residual,residual_threshold_metric,residual_reward_abs,residual_gamma_l1,residual_hit_l1,residual_backup_raw,residual_backup_value,residual_backup_value_norm,residual_reward_per_discounted_step,residual_gamma_relative,residual_tau_relative,value_scale_task,beta_row,l_gamma_row,expected_tau_global,expected_tau_residual,struct_hidden_prob,struct_hit_prob,struct_nohit_prob,struct_reference_prob,struct_hidden_norm,struct_hidden_bits,struct_hidden_distinct,struct_hidden_distinct_bits,struct_distinct_argmax_state,struct_distinct_argmax_coord,struct_distinct_argmax_score,struct_distinct_scores,residual_hidden_mass,residual_hidden_gamma_mass,residual_argmax_state,residual_argmax_coord,residual_argmax_prob,reward,policy_occupancy,map,slip,step
fb_003_to_013,12,"(1, 15)",80,"(7, 19)",14.0,True,True,0.9999999999999998,0.0,0.0,,,0.0,0.0,,,0.0,0.13212106699702267,0.13212106699702267,0.2574599916881706,0.11924806741261414,0.13302536951643396,0.3767080591007847,3.000945438709858,1.1400447921731767,0.06750658406914613,0.13465464647790912,0.056747131022835,23.006540118833655,0.8855844973175693,3.813850089414354,3.9999999999999996,4.2837356551141745,0.0003077869822395546,0.9999999999999997,3.3306690738754696e-16,0.0,0.0003077869822395546,0.00044411110224166995,0.0003077869822395546,0.00044411110224166995,34,"(3, 15)",0.0003077869822395546,"{""4"": 0.0, ""29"": 0.0, ""31"": 0.0, ""34"": 0.0003077869822395546, ""35"": 0.0, ""42"": 0.0, ""45"": 0.0, ""49"": 0.0, ""50"": 0.0, ""54"": 0.0, ""57"": 0.0, ""64"": 0.0, ""68"": 0.0, ""69"": 0.0, ""75"": 0.0, ""76"": 0.0}",0.0003077869822395546,0.0002883702098130027,34,"(3, 15)",0.0003077869822395546,-4.073016281680054,0.0,maze,0.05,3
fb_004_to_013,16,"(1, 19)",80,"(7, 19)",10.0,True,True,0.9999999999999998,0.0,0.0,,,0.0,0.0,,,0.0,0.12941953995345545,0.12941953995345545,0.1332716037964068,0.12275595976363513,0.1327584438549954,0.2560275635600419,2.957461516924408,2.1755855523049306,0.06766549357484979,0.1304647232662532,0.047403992581533286,23.006540118833655,0.9409130429312607,1.969565235624643,2.0006153846153847,2.142856534047727,0.0,0.9999999999999998,2.220446049250313e-16,0.0,0.0,-0.0,0.0,0.0,4,"(1, 5)",0.0,"{""4"": 0.0, ""29"": 0.0, ""31"": 0.0, ""34"": 0.0, ""35"": 0.0, ""42"": 0.0, ""45"": 0.0, ""49"": 0.0, ""50"": 0.0, ""54"": 0.0, ""57"": 0.0, ""64"": 0.0, ""68"": 0.0, ""69"": 0.0, ""75"": 0.0, ""76"": 0.0}",0.0,0.0,4,"(1, 5)",0.0,-2.1028368394210464,0.0,maze,0.05,3
fb_005_to_013,23,"(3, 1)",80,"(7, 19)",34.0,True,True,0.9999999999999999,0.0,0.0,,,0.0,0.0,,,0.0,0.12890144457828492,0.12890144457828492,0.13266552320749891,0.12226816841790997,0.13218390804597696,0.2549336916254089,2.9456330451704544,2.1675089172003155,0.0673771892707083,0.1299439480279085,0.047179487179487355,23.006540118833655,0.9409300723389595,1.9689975887013471,1.9999999999999998,2.141538461538462,0.0,0.9999999999999999,1.1102230246251565e-16,0.0,0.0,-0.0,0.0,0.0,4,"(1, 5)",0.0,"{""4"": 0.0, ""29"": 0.0, ""31"": 0.0, ""34"": 0.0, ""35"": 0.0, ""42"": 0.0, ""45"": 0.0, ""49"": 0.0, ""50"": 0.0, ""54"": 0.0, ""57"": 0.0, ""64"": 0.0, ""68"": 0.0, ""69"": 0.0, ""75"": 0.0, ""76"": 0.0}",0.0,0.0,4,"(1, 5)",0.0,-2.1016631119088425,0.0,maze,0.05,3
fb_006_to_013,25,"(3, 3)",80,"(7, 19)",32.0,True,True,0.9999999999999999,0.0,0.0,,,0.0,0.0,,,0.0,0.12890144457828492,0.12890144457828492,0.13266552320749891,0.12226816841790997,0.13218390804597696,0.2549336916254089,2.9456330451704544,2.1675089172003155,0.0673771892707083,0.1299439480279085,0.047179487179487355,23.006540118833655,0.9409300723389595,1.9689975887013471,1.9999999999999998,2.141538461538462,0.0,0.9999999999999999,1.1102230246251565e-16,0.0,0.0,-0.0,0.0,0.0,4,"(1, 5)",0.0,"{""4"": 0.0, ""29"": 0.0, ""31"": 0.0, ""34"": 0.0, ""35"": 0.0, ""42"": 0.0, ""45"": 0.0, ""49"": 0.0, ""50"": 0.0, ""54"": 0.0, ""57"": 0.0, ""64"": 0.0, ""68"": 0.0, ""69"": 0.0, ""75"": 0.0, ""76"": 0.0}",0.0,0.0,4,"(1, 5)",0.0,-2.1016631119088425,0.0,maze,0.05,3
fb_007_to_013,26,"(3, 5)",80,"(7, 19)",30.0,True,True,0.9999999999999998,0.0,0.0,,,0.0,0.0,,,0.0,0.12910790343350315,0.12910790343350315,0.13209755926726152,0.12250302547014008,0.13245092838196282,0.2546005847374016,2.95046832942454,2.170440832487033,0.06706938953623161,0.1301959066554452,0.046964593030149084,23.006540118833655,0.9409130334207525,1.9695655526415816,2.0006157633718527,2.141538461538462,0.00030769230769230765,0.9999999999999999,1.1102230246251565e-16,0.0,0.00030769230769230765,0.0004439744736959032,0.00030769230769230765,0.0004439744736959032,4,"(1, 5)",0.00030769230769230765,"{""4"": 0.00030769230769230765, ""29"": 0.0, ""31"": 0.0, ""34"": 0.0, ""35"": 0.0, ""42"": 0.0, ""45"": 0.0, ""49"": 0.0, ""50"": 0.0, ""54"": 0.0, ""57"": 0.0, ""64"": 0.0, ""68"": 0.0, ""69"": 0.0, ""75"": 0.0, ""76"": 0.0}",0.00030769230769230765,0.00028829234050545684,4,"(1, 5)",0.00030769230769230765,-2.102837331305605,0.0,maze,0.05,3
fb_008_to_013,28,"(3, 7)",80,"(7, 19)",28.0,True,True,0.9999999999999999,0.0,0.0,,,0.0,0.0,,,0.0,0.12890144457828479,0.12890144457828479,0.13266552320749847,0.12226816841790986,0.13218390804597696,0.25493369162540835,2.9456330451704518,2.1675089172003132,0.06737718927070807,0.1299439480279084,0.0471794871794875,23.006540118833655,0.9409300723389595,1.9689975887013471,1.9999999999999998,2.1415384615384623,0.0,0.9999999999999999,1.1102230246251565e-16,0.0,0.0,-0.0,0.0,0.0,4,"(1, 5)",0.0,"{""4"": 0.0, ""29"": 0.0, ""31"": 0.0, ""34"": 0.0, ""35"": 0.0, ""42"": 0.0, ""45"": 0.0, ""49"": 0.0, ""50"": 0.0, ""54"": 0.0, ""57"": 0.0, ""64"": 0.0, ""68"": 0.0, ""69"": 0.0, ""75"": 0.0, ""76"": 0.0}",0.0,0.0,4,"(1, 5)",0.0,-2.101663111908842,0.0,maze,0.05,3
fb_009_to_013,32,"(3, 13)",80,"(7, 19)",18.0,True,True,0.9999999999999994,0.0,0.0,,,0.0,0.0,,,0.0,0.9709305972839417,0.9709305972839417,1.7116193305822156,0.8853496307548309,0.9997329796640141,2.5969689613370464,22.080451129737796,8.389506258383252,0.448857213278984,0.9997155651127109,0.371614967996061,23.006540118833655,0.885601526725268,3.813282442491062,3.9993846153846153,2.141538461538462,0.9996923076923075,0.9999999999999999,1.1102230246251565e-16,0.0,0.9996923076923075,11.666224002802497,0.9996923076923075,11.666224002802497,34,"(3, 15)",0.9996923076923075,"{""4"": 0.0, ""29"": 0.0, ""31"": 0.0, ""34"": 0.9996923076923075, ""35"": 0.0, ""42"": 0.0, ""45"": 0.0, ""49"": 0.0, ""50"": 0.0, ""54"": 0.0, ""57"": 0.0, ""64"": 0.0, ""68"": 0.0, ""69"": 0.0, ""75"": 0.0, ""76"": 0.0}",0.9996923076923075,0.9366618143022293,34,"(3, 15)",0.9996923076923075,-4.071310081102526,0.0,maze,0.05,3
fb_010_to_013,37,"(3, 19)",80,"(7, 19)",8.0,True,True,0.9999999999999997,0.0,0.0,,,0.0,0.0,,,0.0,0.9709305972839417,0.9709305972839417,1.711619330582216,0.8853496307548309,0.999732979664014,2.596968961337047,22.080451129737796,8.389506258383259,0.4488572132789846,0.9997155651127108,0.3716149679960611,23.006540118833655,0.8856015267252682,3.813282442491058,3.999384615384616,2.141538461538462,0.9996923076923075,0.9999999999999999,1.1102230246251565e-16,0.0,0.9996923076923075,11.666224002802497,0.9996923076923075,11.666224002802497,35,"(3, 17)",0.9996923076923075,"{""4"": 0.0, ""29"": 0.0, ""31"": 0.0, ""34"": 0.0, ""35"": 0.9996923076923075, ""42"": 0.0, ""45"": 0.0, ""49"": 0.0, ""50"": 0.0, ""54"": 0.0, ""57"": 0.0, ""64"": 0.0, ""68"": 0.0, ""69"": 0.0, ""75"": 0.0, ""76"": 0.0}",0.9996923076923075,0.9366618143022292,35,"(3, 17)",0.9996923076923075,-4.071310081102525,0.0,maze,0.05,3
fb_011_to_013,44,"(5, 3)",80,"(7, 19)",30.0,True,True,0.999999999999997,0.0,0.0,,,0.0,4.098300888443741,47,"(5, 7)",0.7101122948822238,1.2840114989885059,1.2840114989885059,17.36566441581042,0.41572827819798475,0.999732979664012,17.781392694008407,26.930133726705996,2.004285608768677,0.8920415188517118,0.9993944519809369,0.8986590431428394,23.006540118833655,0.415980174168422,19.467327527719252,29.999692118226594,2.141538461538462,0.9996923076923075,0.9999999999999999,1.1102230246251565e-16,0.0,0.9996923076923075,11.666224002802497,8.032328159651755,81.7625539548335,42,"(5, 1)",0.9996923076923075,"{""4"": 0.0, ""29"": 0.017236074271050898, ""31"": 0.01723616570909322, ""34"": 0.0, ""35"": 0.0, ""42"": 0.9996923076923075, ""45"": 0.999692212988611, ""49"": 0.01724128778831466, ""50"": 0.017538459876993314, ""54"": 0.9996922129886102, ""57"": 0.0, ""64"": 0.9996922130177601, ""68"": 0.999692212988611, ""69"": 0.9824613539516334, ""75"": 0.9824614453901603, ""76"": 0.9996922129886093}",0.9996923076923075,0.9366618143022292,42,"(5, 1)",0.9996923076923075,-20.78459537025526,0.0,maze,0.05,3
fb_012_to_013,55,"(5, 17)",80,"(7, 19)",4.0,True,True,0.9999999999999994,0.0,0.0,,,0.0,2.889335581709412,56,"(5, 18)",0.9685026995469306,0.9711938461928449,0.9711938461928449,1.712186977505512,0.8855844973175693,0.9999999999999999,2.597771474823081,22.086422243659307,8.390525976189215,0.4489392444285694,1.0,0.37169230769230754,23.006540118833655,0.8855844973175693,3.813850089414354,3.9999999999999996,2.141538461538462,0.9999999999999999,0.9999999999999999,1.1102230246251565e-16,0.0,0.9999999999999999,39.86313713864835,1.0003076922785525,23.332448274724783,57,"(5, 19)",0.9999999052963129,"{""4"": 0.0, ""29"": 0.0, ""31"": 0.0, ""34"": 0.0, ""35"": 0.00030778698223955466, ""42"": 0.0, ""45"": 0.0, ""49"": 0.0, ""50"": 0.0, ""54"": 0.0, ""57"": 0.9999999052963129, ""64"": 0.0, ""68"": 0.0, ""69"": 0.0, ""75"": 0.0, ""76"": 0.0}",0.9999999999999999,0.9369501066427347,57,"(5, 19)",0.9996923076923075,-4.073016281680054,0.0,maze,0.05,3
fb_001_to_000,5,"(1, 7)",0,"(1, 1)",10.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,0.12941968011703528,0.12941968011703528,0.1332717786640234,0.12275609118383411,0.13275862063522786,0.2560278698478575,2.957464715316105,2.1755875549471413,0.06766557146842829,0.1304648642580134,0.04740406318322011,23.006540118833655,0.9409130334207525,1.9695655526415816,2.0006157633718527,2.142857142607298,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0,4,"(1, 5)",0.0,"{""4"": 0.0, ""29"": 0.0, ""31"": 0.0, ""34"": 0.0, ""35"": 0.0, ""42"": 0.0, ""49"": 0.0, ""50"": 0.0, ""57"": 0.0, ""68"": 0.0, ""75"": 0.0, ""76"": 0.0}",0.0,0.0,4,"(1, 5)",0.0,-2.1028373313056044,0.0,maze,0.05,4
fb_002_to_000,11,"(1, 13)",0,"(1, 1)",16.0,True,True,0.9999999999999994,0.0,0.0,,,0.0,0.0,,,0.0,0.13425391537955417,0.13425391537955417,0.3749835417899696,0.1155047382900557,0.1327586206352277,0.4904882800800253,3.0323479371755178,0.7927970266776081,0.06766557146842814,0.13853667557210883,0.06094093467935047,23.006540118833655,0.8337484482940047,5.541718390199837,5.999384236628147,6.425933254188179,0.0,0.9999999999999994,5.551115123125783e-16,0.0,0.0,-0.0,0.0,0.0,4,"(1, 5)",0.0,"{""4"": 0.0, ""29"": 0.0, ""31"": 0.0, ""34"": 0.0, ""35"": 0.0, ""42"": 0.0, ""49"": 0.0, ""50"": 0.0, ""57"": 0.0, ""68"": 0.0, ""75"": 0.0, ""76"": 0.0}",0.0,0.0,4,"(1, 5)",0.0,-5.916701931989801,0.0,maze,0.05,4
fb_003_to_000,12,"(1, 15)",0,"(1, 1)",22.0,True,True,0.9999999999999997,0.0,0.0,,,0.0,0.0,,,0.0,0.9711350872200049,0.9711350872200049,1.7110132499933082,0.8855844247203395,0.9999999178690272,2.5965976747136477,22.08524684593602,8.390079448226432,0.4486314904569433,0.9999999180233733,0.3714286931904545,23.006540118833655,0.8855844973175693,3.813850089414354,3.9999999999999996,2.142856534047727,0.9999999052963131,1.0,0.0,0.0,0.9999999052963131,23.33200416700512,0.9999999052963131,23.33200416700512,34,"(3, 15)",0.9999999052963131,"{""4"": 0.0, ""29"": 0.0, ""31"": 0.0, ""34"": 0.9999999052963131, ""35"": 0.0, ""42"": 0.0, ""49"": 0.0, ""50"": 0.0, ""57"": 0.0, ""68"": 0.0, ""75"": 0.0, ""76"": 0.0}",0.9999999052963131,0.9369148116824458,34,"(3, 15)",0.9999999052963131,-4.073016281680054,0.0,maze,0.05,4
fb_004_to_000,16,"(1, 19)",0,"(1, 1)",26.0,True,True,0.9999999999999997,0.0,0.0,,,0.0,0.0,,,0.0,0.13191466064975674,0.13191466064975674,0.25802763861146794,0.11901327871918334,0.13275844385499547,0.37704091733065126,2.9961114101382913,1.1383778020873765,0.0676654935748501,0.13438693941649418,0.05687720821769212,23.006540118833655,0.8856015267252679,3.8132824424910656,3.999384615384616,4.283735655114174,0.0,0.9999999999999997,3.3306690738754696e-16,0.0,0.0,-0.0,0.0,0.0,4,"(1, 5)",0.0,"{""4"": 0.0, ""29"": 0.0, ""31"": 0.0, ""34"": 0.0, ""35"": 0.0, ""42"": 0.0, ""49"": 0.0, ""50"": 0.0, ""57"": 0.0, ""68"": 0.0, ""75"": 0.0, ""76"": 0.0}",0.0,0.0,4,"(1, 5)",0.0,-4.071310081102526,0.0,maze,0.05,4
fb_005_to_000,23,"(3, 1)",0,"(1, 1)",2.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,0.1289014445782849,0.1289014445782849,0.13266552320749847,0.12226816841790997,0.13218390804597718,0.25493369162540847,2.945633045170454,2.167508917200315,0.06737718927070807,0.1299439480279085,0.047179487179487355,23.006540118833655,0.9409300723389595,1.9689975887013471,1.9999999999999998,2.141538461538462,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0,4,"(1, 5)",0.0,"{""4"": 0.0, ""29"": 0.0, ""31"": 0.0, ""34"": 0.0, ""35"": 0.0, ""42"": 0.0, ""49"": 0.0, ""50"": 0.0, ""57"": 0.0, ""68"": 0.0, ""75"": 0.0, ""76"": 0.0}",0.0,0.0,4,"(1, 5)",0.0,-2.101663111908842,0.0,maze,0.05,4
fb_006_to_000,25,"(3, 3)",0,"(1, 1)",4.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,0.12890144457828492,0.12890144457828492,0.13266552320749891,0.12226816841790997,0.13218390804597718,0.2549336916254089,2.9456330451704544,2.1675089172003155,0.0673771892707083,0.1299439480279085,0.047179487179487355,23.006540118833655,0.9409300723389595,1.9689975887013471,1.9999999999999998,2.141538461538462,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0,4,"(1, 5)",0.0,"{""4"": 0.0, ""29"": 0.0, ""31"": 0.0, ""34"": 0.0, ""35"": 0.0, ""42"": 0.0, ""49"": 0.0, ""50"": 0.0, ""57"": 0.0, ""68"": 0.0, ""75"": 0.0, ""76"": 0.0}",0.0,0.0,4,"(1, 5)",0.0,-2.1016631119088425,0.0,maze,0.05,4
fb_007_to_000,26,"(3, 5)",0,"(1, 1)",6.0,True,True,0.9999999999999994,0.0,0.0,,,0.0,0.0,,,0.0,1.005499316238117,1.005499316238117,3.440055278290989,0.8334965523235676,0.9997329796640138,4.273551830614556,22.61592714823268,5.9128570237151035,0.6207560608591189,0.9996978753352374,0.55116930928029,23.006540118833655,0.8337484482940047,5.541718390199837,5.999384236628147,2.141538461538462,0.9996923076923078,1.0,0.0,0.0,0.9996923076923078,11.666224002803538,0.9996923076923078,11.666224002803538,4,"(1, 5)",0.9996923076923078,"{""4"": 0.9996923076923078, ""29"": 0.0, ""31"": 0.0, ""34"": 0.0, ""35"": 0.0, ""42"": 0.0, ""49"": 0.0, ""50"": 0.0, ""57"": 0.0, ""68"": 0.0, ""75"": 0.0, ""76"": 0.0}",0.9996923076923078,0.9366618143022293,4,"(1, 5)",0.9996923076923078,-5.916701931989802,0.0,maze,0.05,4
fb_008_to_000,28,"(3, 7)",0,"(1, 1)",8.0,True,True,0.9999999999999999,0.0,0.0,,,0.0,0.0,,,0.0,0.12890144457828479,0.12890144457828479,0.13266552320749847,0.12226816841790986,0.13218390804597696,0.25493369162540835,2.9456330451704518,2.1675089172003132,0.06737718927070807,0.1299439480279084,0.047179487179487355,23.006540118833655,0.9409300723389595,1.9689975887013471,1.9999999999999998,2.141538461538462,0.0,0.9999999999999999,1.1102230246251565e-16,0.0,0.0,-0.0,0.0,0.0,4,"(1, 5)",0.0,"{""4"": 0.0, ""29"": 0.0, ""31"": 0.0, ""34"": 0.0, ""35"": 0.0, ""42"": 0.0, ""49"": 0.0, ""50"": 0.0, ""57"": 0.0, ""68"": 0.0, ""75"": 0.0, ""76"": 0.0}",0.0,0.0,4,"(1, 5)",0.0,-2.101663111908842,0.0,maze,0.05,4
fb_009_to_000,32,"(3, 13)",0,"(1, 1)",18.0,True,True,0.9999999999999998,0.0,0.0,,,0.0,0.0,,,0.0,0.12910792879485844,0.12910792879485844,0.13209787628420244,0.12250303498064832,0.13245092838196304,0.25460091126485074,2.9504688652453708,2.170441576000199,0.06706956128940197,0.13019591544720238,0.046964725184577595,23.006540118833655,0.9409130429312607,1.969565235624643,2.0006153846153847,2.141538461538462,0.00030769230769230765,1.0,0.0,0.0,0.00030769230769230765,0.0004439744736959032,0.00030769230769230765,0.0004439744736959032,34,"(3, 15)",0.00030769230769230765,"{""4"": 0.0, ""29"": 0.0, ""31"": 0.0, ""34"": 0.00030769230769230765, ""35"": 0.0, ""42"": 0.0, ""49"": 0.0, ""50"": 0.0, ""57"": 0.0, ""68"": 0.0, ""75"": 0.0, ""76"": 0.0}",0.00030769230769230765,0.00028829234050545684,34,"(3, 15)",0.00030769230769230765,-2.1028368394210464,0.0,maze,0.05,4
fb_010_to_000,37,"(3, 19)",0,"(1, 1)",28.0,True,True,0.9999999999999998,0.0,0.0,,,0.0,0.0,,,0.0,0.12910792879485833,0.12910792879485833,0.13209787628420244,0.12250303498064821,0.13245092838196282,0.2546009112648506,2.950468865245368,2.170441576000197,0.06706956128940197,0.13019591544720227,0.04696472518457775,23.006540118833655,0.9409130429312607,1.969565235624643,2.0006153846153847,2.1415384615384623,0.00030769230769230765,0.9999999999999999,1.1102230246251565e-16,0.0,0.00030769230769230765,0.0004439744736959032,0.00030769230769230765,0.0004439744736959032,35,"(3, 17)",0.00030769230769230765,"{""4"": 0.0, ""29"": 0.0, ""31"": 0.0, ""34"": 0.0, ""35"": 0.00030769230769230765, ""42"": 0.0, ""49"": 0.0, ""50"": 0.0, ""57"": 0.0, ""68"": 0.0, ""75"": 0.0, ""76"": 0.0}",0.00030769230769230765,0.0002882923405054568,35,"(3, 17)",0.00030769230769230765,-2.102836839421047,0.0,maze,0.05,4
fb_011_to_000,44,"(5, 3)",0,"(1, 1)",6.0,True,True,0.9999999999999998,0.0,0.0,,,0.0,0.0,,,0.0,0.12910792879485833,0.12910792879485833,0.13209787628420244,0.12250303498064821,0.13245092838196282,0.2546009112648506,2.950468865245368,2.170441576000197,0.06706956128940197,0.13019591544720227,0.04696472518457775,23.006540118833655,0.9409130429312607,1.969565235624643,2.0006153846153847,2.1415384615384623,0.00030769230769230765,0.9999999999999999,1.1102230246251565e-16,0.0,0.00030769230769230765,0.0004439744736959032,0.00030769230769230765,0.0004439744736959032,42,"(5, 1)",0.00030769230769230765,"{""4"": 0.0, ""29"": 0.0, ""31"": 0.0, ""34"": 0.0, ""35"": 0.0, ""42"": 0.00030769230769230765, ""49"": 0.0, ""50"": 0.0, ""57"": 0.0, ""68"": 0.0, ""75"": 0.0, ""76"": 0.0}",0.00030769230769230765,0.0002882923405054568,42,"(5, 1)",0.00030769230769230765,-2.1028368394210464,0.0,maze,0.05,4
fb_012_to_000,45,"(5, 5)",0,"(1, 1)",16.0,True,True,0.9999999999999996,0.0,0.0,,,0.0,0.0003077127062247083,47,"(5, 7)",0.0003077127062247083,1.005703690845352,1.005703690845352,3.4394496889420507,0.8337312063982495,0.9999999178398873,4.2731808953403005,22.62072013726696,5.913499428824225,0.620582693087993,0.9999999129461272,0.5510200697012587,23.006540118833655,0.8337312789777862,5.5422907007404545,6.000005115749024,2.1428618089598297,0.9999999053254522,0.9999999999999994,5.551115123125783e-16,0.0,0.9999999053254522,23.33244813446275,1.0000000000291664,23.332004303675745,68,"(7, 5)",0.9999999052963131,"{""4"": 0.0, ""29"": 2.914856473997494e-11, ""31"": 8.971549627308494e-15, ""34"": 0.0, ""35"": 0.0, ""42"": 0.0, ""49"": 9.470369580896771e-08, ""50"": 2.761326447309453e-18, ""57"": 0.0, ""68"": 0.9999999052963131, ""75"": 8.349988195982919e-22, ""76"": 0.0}",0.9999999053254522,0.9369146865795296,68,"(7, 5)",0.999999810650905,-5.918910814057978,0.0,maze,0.05,4
fb_013_to_000,54,"(5, 15)",0,"(1, 1)",30.0,True,True,0.9999999999999993,0.0,0.0,,,0.0,3.3022349748364377,52,"(5, 13)",0.9838835571474375,0.9715359494405262,0.9715359494405262,4.659098590790006,0.7385810199010259,0.9999999999999996,5.397679610691032,21.651292456152035,3.5999411313664207,0.5346702740205849,1.0,0.5236101461657698,23.006540118833655,0.7385810199010259,8.713966003299129,10.051756069509851,4.264944458565364,0.9999999999999997,0.9999999999999997,3.3306690738754696e-16,0.0,0.9999999999999997,39.86313713864835,1.0520423568467439,5.959233141183307,75,"(7, 13)",0.9827638358669306,"{""4"": 0.0, ""29"": 0.01724137931033601, ""31"": 0.01724138091500624, ""34"": 0.0, ""35"": 0.0, ""42"": 0.0, ""49"": 0.017241379309842104, ""50"": 0.017246596066062783, ""57"": 0.0, ""68"": 0.0, ""75"": 0.9827638358669306, ""76"": 0.00030778537856592983}",0.9999999999999997,0.8783539776247261,75,"(7, 13)",0.982456141983699,-9.306073842879385,0.0,maze,0.05,4
fb_014_to_000,55,"(5, 17)",0,"(1, 1)",32.0,True,True,0.9999999999999998,0.0,0.0,,,0.0,0.017294432523077996,56,"(5, 18)",0.016991275430647903,0.9711938461928449,0.9711938461928449,1.7121869775055125,0.8855844973175693,0.9999999999999998,2.597771474823082,22.086422243659307,8.390525976189215,0.44893924442856953,1.0,0.37169230769230777,23.006540118833655,0.8855844973175693,3.813850089414354,4.000000000000001,2.141538461538462,1.0,1.0,0.0,0.0,1.0,39.86313713864835,1.0003076922785525,23.332448274724783,35,"(3, 17)",0.9999999052963129,"{""4"": 0.0, ""29"": 0.0, ""31"": 0.0, ""34"": 0.0, ""35"": 0.9999999052963129, ""42"": 0.0, ""49"": 0.0, ""50"": 0.0, ""57"": 0.0003077869822395546, ""68"": 0.0, ""75"": 0.0, ""76"": 0.0}",1.0,0.9369501066427347,35,"(3, 17)",0.9996923076923078,-4.073016281680054,0.0,maze,0.05,4
fb_015_to_000,64,"(7, 1)",0,"(1, 1)",10.0,True,True,0.9999999999999998,0.0,0.0,,,0.0,0.0,,,0.0,0.9711351661575734,0.9711351661575734,1.7110135670102493,0.885584487807061,0.9999999999999998,2.5965980548173104,22.08524861436015,8.390079422637495,0.4486315362880953,1.0,0.3714287408055406,23.006540118833655,0.885584487807061,3.8138504064312966,4.000000378756469,2.1428565340477275,0.9999999999999998,0.9999999999999998,2.220446049250313e-16,0.0,0.9999999999999998,39.86313713864835,1.0000000947036867,34.99777296151255,42,"(5, 1)",0.9999999999708512,"{""4"": 0.0, ""29"": 0.0, ""31"": 0.0, ""34"": 0.0, ""35"": 0.0, ""42"": 0.9999999999708512, ""49"": 0.0, ""50"": 0.0, ""57"": 0.0, ""68"": 9.473283540491939e-08, ""75"": 0.0, ""76"": 0.0}",0.9999999999999998,0.9369148948173686,42,"(5, 1)",0.9999999052963129,-4.073016917474553,0.0,maze,0.05,4
fb_016_to_000,69,"(7, 7)",0,"(1, 1)",20.0,True,True,0.9999999999999997,0.0,0.0,,,0.0,1.0000432278384532,47,"(5, 7)",0.9997585825437941,0.13217181537756476,0.13217181537756476,0.25909164212387825,0.11921723327137085,0.13302546416183278,0.3783088753952491,3.0018677022380222,1.135882300224161,0.06766557143135427,0.13468896475095785,0.05692962932491525,23.006540118833655,0.8851299250224807,3.829002499250641,4.0178520272830625,4.303516483203562,0.00030769233684086974,1.0,0.0,0.0,0.00030769233684086974,0.00044397451576134734,0.0003077870696948447,0.00044411118637339693,49,"(5, 9)",0.00030769230769246236,"{""4"": 0.0, ""29"": 9.470368699762257e-08, ""31"": 2.914871942268592e-11, ""34"": 0.0, ""35"": 0.0, ""42"": 0.0, ""49"": 0.00030769230769246236, ""50"": 9.126279126777196e-15, ""57"": 0.0, ""68"": 0.0, ""75"": 2.915753900251366e-11, ""76"": 0.0}",0.00030769233684086974,0.00026995607805235013,49,"(5, 9)",0.0003076923076833362,-4.089198045365748,0.0,maze,0.05,4
fb_017_to_000,80,"(7, 19)",0,"(1, 1)",36.0,True,True,0.9999999999999998,0.0,0.0,,,0.0,2.8979200569545216,63,"(6, 19)",1.01701679377348,0.9724057760954047,0.9724057760954047,1.7736925747869292,0.8837211473560582,0.9999999999999998,2.657413722142987,22.10505860529579,8.263035554122789,0.4576135387794459,1.0,0.3801820549291922,23.006540118833655,0.8837211473560582,3.875961754798056,4.0695492511149345,2.142197599261311,0.9999999999999998,0.9999999999999998,2.220446049250313e-16,0.0,0.9999999999999998,39.86313713864835,1.000005215205436,5.883508431262776,57,"(5, 19)",0.9827638358950912,"{""4"": 0.0, ""29"": 0.0, ""31"": 0.0, ""34"": 0.0, ""35"": 0.0, ""42"": 0.0, ""49"": 0.0, ""50"": 0.0, ""57"": 0.9827638358950912, ""68"": 0.0, ""75"": 0.0, ""76"": 0.017241379310344824}",0.9999999999999998,0.9369319245996661,57,"(5, 19)",0.9827638342908979,-4.072484464301956,0.0,maze,0.05,4
